Src,Dst,Source
CCL26,CXCR1,omnipath
IL10RB,JAK3,omnipath
TNF,SMPD2,omnipath
CX3CL1,CCR2,omnipath
IFNG,CCR6,omnipath
HGF,PTK2,omnipath
LAMC2,PRNP,omnipath
VEGFA,DLL4,omnipath
XCL1,CXCR3,omnipath
FURIN,NOTCH2,omnipath
CHAD,ITGA3,omnipath
TLR9,NOS2,omnipath
BTK,SOS1,omnipath
VCL,CRKL,omnipath
NR0B2,AGT,omnipath
GNAI2,SRMS,omnipath
BMPR1B,PHB2,omnipath
WNT8A,FZD6,omnipath
GPC1,LCK,omnipath
IL23R,MPO,omnipath
FGF11,MAPK3,omnipath
MPL,PLCG1,omnipath
EGFR,LAMA4,omnipath
COL6A1,ITGA7,omnipath
CD8A,CD28,omnipath
CD28,CD8A,omnipath
LAMC2,PIK3CA,omnipath
F2RL1,PTGS2,omnipath
FASLG,MAP2K6,omnipath
CX3CL1,CCR8,omnipath
ITGA6,PIK3CA,omnipath
FGF7,MAPK3,omnipath
CXCL6,CCR7,omnipath
NRG2,MAPK1,omnipath
CD8A,CD86,omnipath
CD86,CD8A,omnipath
BMPR1B,CSNK1G2,omnipath
LCK,IL2RA,omnipath
SRC,GDNF,omnipath
EPO,SLC52A2,omnipath
BMP4,VEGFA,omnipath
CD14,CXCL12,omnipath
JAK1,KRAS,omnipath
PRKCZ,MAPK10,omnipath
KNG1,F12,omnipath
PTPN6,CRLF2,omnipath
IL2RG,GZMB,omnipath
FGF7,PLCG1,omnipath
KIRREL1,PIK3R3,omnipath
TLR9,IRAK4,omnipath
VEGFA,PIK3CA,omnipath
GRK2,XCR1,omnipath
CCL2,MAPK11,omnipath
LPL,APOA1,omnipath
PTPN6,IL3RA,omnipath
XCL1,CCR1,omnipath
MMP9,MBP,omnipath
IL2,KRAS,omnipath
WNT7A,FZD4,omnipath
KIT,RPS6KB1,omnipath
EGFR,LAMA2,omnipath
OSMR,TYK2,omnipath
LPAR3,PLCG1,omnipath
ARF6,PIP4K2B,omnipath
CRKL,MAP3K7,omnipath
LPAR2,PTK2B,omnipath
PDGFB,HCK,omnipath
COL11A1,ITGB6,omnipath
GNB1,PTK2,omnipath
CD44,CXCL12,omnipath
SNCA,IDE,omnipath
LFNG,NOTCH3,omnipath
CCL23,CCR6,omnipath
CCL14,CCR4,omnipath
FBN1,MMP1,omnipath
FLT4,PIK3R2,omnipath
FLT1,SRC,omnipath
CCL19,CX3CR1,omnipath
PRL,IGF1R,omnipath
FN1,TNF,omnipath
GRM1,PLCB1,omnipath
HGF,NOS2,omnipath
F2R,CPB2,omnipath
LPAR3,CACNA1A,omnipath
JAK2,CAMK2G,omnipath
HLA-F,KIR2DL5A,omnipath
AR,PDE9A,omnipath
ANGPTL1,LPL,omnipath
IL12RB1,CD4,omnipath
LEP,JAK2,omnipath
PTPN6,CD4,omnipath
GNB1,ARHGEF2,omnipath
THBS2,ITGA2,omnipath
PIK3R1,MAPK1,omnipath
LAMA2,PIK3CA,omnipath
WNT4,YES1,omnipath
THBS3,ITGA10,omnipath
CXCL3,CCR2,omnipath
IL2RG,NRAS,omnipath
TNF,ABCB1,omnipath
TGFB1,TLR2,omnipath
BDNF,MAP2K5,omnipath
FGF9,MET,omnipath
ITGA10,CRKL,omnipath
CX3CL1,CCR10,omnipath
ELANE,MAPK3,omnipath
PDGFC,PIK3CA,omnipath
PSMD11,CDK2,omnipath
ITGB4,BCAR1,omnipath
OSM,ADAMTS4,omnipath
GRK5,CCR9,omnipath
CCL13,XCR1,omnipath
RYK,FZD1,omnipath
ABCA1,JAK2,omnipath
CD86,ZAP70,omnipath
THBS3,ITGB7,omnipath
PTPN6,CD3E,omnipath
NPPA,AQP3,omnipath
CXCL9,CCR1,omnipath
CCL2,XCR1,omnipath
CXCL5,CCR3,omnipath
SYK,HNRNPK,omnipath
VTN,ITGA1,omnipath
COL1A1,ITGA6,omnipath
IL2,IL4R,omnipath
GNB1,PLCB4,omnipath
CXCL16,CXCR1,omnipath
SYK,FER,omnipath
FGF2,ANPEP,omnipath
FGF3,PIK3R1,omnipath
GNAI1,BLK,omnipath
FGF19,PLCG1,omnipath
NGFR,CASP6,omnipath
COL4A1,SDC3,omnipath
ITGA10,PTK2,omnipath
SDC2,MAPK1,omnipath
PTK2,PRNP,omnipath
CA2,CA1,omnipath
COL2A1,ITGA6,omnipath
FRS3,NRAS,omnipath
ADM,HMOX1,omnipath
PTH,PLA2G6,omnipath
SOCS2,IFNAR1,omnipath
GRK5,CCR8,omnipath
LCK,BCL2L1,omnipath
GNAS,PIK3C2G,omnipath
WNT11,GNB1,omnipath
PTH,ODC1,omnipath
EGF,ITGB4,omnipath
WNT2,CTNNB1,omnipath
JAK2,NRAS,omnipath
TNFRSF1A,MAP4K2,omnipath
VEGFD,PRKCE,omnipath
FGF7,MET,omnipath
LAMB1,ITGA2B,omnipath
IFNG,CXCL16,omnipath
PIK3R1,PLCG1,omnipath
PLAT,FN1,omnipath
CD96,PRSS21,omnipath
MET,PIK3R2,omnipath
CYBB,MMP2,omnipath
IL10,CD40,omnipath
VTN,PIK3C2A,omnipath
PF4V1,XCR1,omnipath
BMP8A,AMHR2,omnipath
CD2,PRKAR1B,omnipath
COL4A1,ITGA5,omnipath
THBS2,ITGA9,omnipath
FGF23,PLCG1,omnipath
COL6A2,ITGB7,omnipath
IL1B,IL12RB1,omnipath
VEGFB,EGFR,omnipath
SRC,FGFR4,omnipath
LAMA2,ITGA11,omnipath
COL4A2,SDC2,omnipath
IL1B,MAPK1,omnipath
IFNG,PTGES3,omnipath
TNR,ITGA6,omnipath
IL12RB1,IL1R1,omnipath
MGP,BMP1,omnipath
EGFR,LAMB4,omnipath
CXCL16,CX3CR1,omnipath
IL1B,PLA2G4A,omnipath
CXCL2,CCR2,omnipath
COL5A3,ITGB3,omnipath
IL2RA,PRKCZ,omnipath
CCL27,CXCR5,omnipath
FGF2,EGFR,omnipath
TNF,FGR,omnipath
HLA-F,KIR2DS3,omnipath
JAK1,CALM1,omnipath
JAK1,CALM3,omnipath
JAK1,CALM2,omnipath
LPAR2,GNA15,omnipath
ITGA11,PTK2,omnipath
PRL,NEK3,omnipath
CCL8,CCR6,omnipath
GCG,PIK3CG,omnipath
CCL17,CCR1,omnipath
IFNG,ANXA2,omnipath
IL6,MET,omnipath
TGFB1,TNC,omnipath
KIRREL1,PIK3CD,omnipath
EGF,MAPK12,omnipath
TRAF2,MAP2K7,omnipath
IL6,INSR,omnipath
THBS1,ITGA2,omnipath
CCL3L3,CCR7,omnipath
GRK5,F2R,omnipath
HLA-F,KLRC1,omnipath
SFRP2,FZD2,omnipath
KIRREL1,TRPC6,omnipath
PORCN,WNT5A,omnipath
EDN3,ICAM1,omnipath
SPP1,ITGA7,omnipath
CXCL13,CCR5,omnipath
IL1A,MAPKAPK2,omnipath
SNCA,PSMB9,omnipath
SERPINA3,MMP9,omnipath
LAMC1,ITGA5,omnipath
CCL26,CCR9,omnipath
TGFB1,MST1R,omnipath
MST1R,TGFB1,omnipath
BMPR1B,GRK5,omnipath
GNB1,HLA-DRA,omnipath
FGF18,MET,omnipath
PCNA,CDK4,omnipath
LAMB3,CTTN,omnipath
ITGAV,MAPK1,omnipath
SOCS2,IL21R,omnipath
PTPN11,PRKCZ,omnipath
LAMA1,SRC,omnipath
DKK1,LRP1,omnipath
AR,GNAI1,omnipath
CCL25,CCR1,omnipath
CD4,CD86,omnipath
CD86,CD4,omnipath
TRAF2,MAP2K1,omnipath
CD28,STK39,omnipath
BACE2,BACE1,omnipath
EDN1,NPR3,omnipath
ERBB4,PIK3R5,omnipath
PF4,CXCR5,omnipath
CCL5,CCR2,omnipath
FCGR3B,PIK3R1,omnipath
FGF14,PDGFRA,omnipath
MTDH,MMP9,omnipath
CD86,PRKCQ,omnipath
CRP,CSF1,omnipath
IGFBP5,MAPK3,omnipath
SORT1,MAPK10,omnipath
PIK3CA,CCND1,omnipath
KDR,PIK3R3,omnipath
LEP,PRKAA1,omnipath
FPR1,ITGAM,omnipath
FGF22,IGF1R,omnipath
LCK,HNRNPK,omnipath
TGFB1,COL1A1,omnipath
NOTCH1,GAA,omnipath
BMPR1A,ZAP70,omnipath
NGFR,MAPK10,omnipath
IGF1,KDR,omnipath
PTPN6,IL15RA,omnipath
SHH,MAP2K1,omnipath
TNR,ITGA11,omnipath
IFNA8,IFNGR2,omnipath
BTK,RPS6KA2,omnipath
VIP,TLR3,omnipath
IFNG,TNFRSF14,omnipath
TNN,ITGA5,omnipath
CXCL6,CCR4,omnipath
ADRB2,CYTH2,omnipath
ITGAX,PTK2,omnipath
VEGFA,BCAR1,omnipath
DBP,NR1I2,omnipath
GNAI1,MAPK3,omnipath
CBL,IL7R,omnipath
CCL21,CXCL10,omnipath
GRM5,GNA15,omnipath
TGFBR2,HSPA2,omnipath
LAMA4,PRNP,omnipath
CCL20,CCR8,omnipath
SRC,UNC5C,omnipath
JUP,VASP,omnipath
HGF,MAPK3,omnipath
GNB1,CD3G,omnipath
COL11A2,ITGA2B,omnipath
THPO,PIK3R1,omnipath
CXCL12,PIK3R1,omnipath
CDH1,PIP5K1A,omnipath
PIK3CA,MAPK14,omnipath
TFF2,GHR,omnipath
IL23A,ALOX12B,omnipath
CRKL,PIK3R3,omnipath
CXCR4,GNB1,omnipath
GNB1,CXCR4,omnipath
GHRH,MAPK3,omnipath
CCL26,CCR6,omnipath
LCK,EPHB2,omnipath
EPHB2,LCK,omnipath
PTGS2,CDH11,omnipath
IBSP,ITGB4,omnipath
NRG1,JAK2,omnipath
TYK2,IL1R1,omnipath
TNF,PLD1,omnipath
CHAD,ITGB5,omnipath
VWF,MAPK1,omnipath
TYK2,CD3E,omnipath
CCL14,CXCR3,omnipath
INHBE,TGFB1,omnipath
FAS,IKBKB,omnipath
ADCY3,PRKACB,omnipath
LAMA4,CTTN,omnipath
SDC1,MAPK1,omnipath
BMP2,PGF,omnipath
EGFR,IL6ST,omnipath
ITGAV,PIK3C2A,omnipath
TGFB3,TGFB1,omnipath
CYBB,MAPK14,omnipath
CCL7,CCR6,omnipath
ITGA7,CRKL,omnipath
PPBP,CCR2,omnipath
EPHB2,PAK1,omnipath
PTGIR,STAT3,omnipath
HCST,PIK3R3,omnipath
LAMC3,ITGB5,omnipath
IL6,AGT,omnipath
ITGAX,BCAR1,omnipath
COL1A2,ITGA4,omnipath
CHRM1,CXCL9,omnipath
GNAI3,PIK3CA,omnipath
CTNNA1,PIP5K1C,omnipath
IL10,CSF1,omnipath
FGF20,PIK3CA,omnipath
SNCA,PSMD14,omnipath
FGF12,PIK3CA,omnipath
SYK,PRKCD,omnipath
LCK,MAPK11,omnipath
ELANE,PTGS2,omnipath
PDGFRB,SPHK1,omnipath
ADCY7,PRKACG,omnipath
TNF,PSEN1,omnipath
PDGFB,SPHK1,omnipath
CDK4,HNRNPK,omnipath
IFNA2,IFNGR2,omnipath
CD46,MADCAM1,omnipath
CCL21,CXCR2,omnipath
PECAM1,BCAR1,omnipath
LAMC3,ITGA8,omnipath
LIF,JAK1,omnipath
RELN,ITGA4,omnipath
HSP90AA1,PTEN,omnipath
ITGB1,PIK3R1,omnipath
VWF,ITGB4,omnipath
CXCR4,PIK3R2,omnipath
EPO,CA1,omnipath
PDGFRB,PIK3CG,omnipath
EDNRA,CYSLTR1,omnipath
CD81,ITGB2,omnipath
CXCL9,XCR1,omnipath
WNT3A,GSK3B,omnipath
HLA-DRA,MAP4K1,omnipath
CCL28,CCR5,omnipath
EFNB3,MAP2K1,omnipath
CXCL2,CCR8,omnipath
PPBP,CXCR4,omnipath
FGF9,MAPK1,omnipath
PTPRF,LTK,omnipath
PDGFB,SOS1,omnipath
ACTN3,PIK3CA,omnipath
NCSTN,NOTCH4,omnipath
IL2,IL27RA,omnipath
IL12RB1,JAK1,omnipath
SLC52A2,PROCR,omnipath
CXCL12,STAT3,omnipath
THBS1,ITGB6,omnipath
ITGB5,BCAR1,omnipath
IFNA13,CD38,omnipath
AR,GNA11,omnipath
FGF2,GJA1,omnipath
PLAU,ICAM1,omnipath
GDF5,AMHR2,omnipath
HLA-G,KIR2DS4,omnipath
COL4A1,ITGB7,omnipath
TNF,NOS2,omnipath
IL23R,PIK3CA,omnipath
PIK3CA,MAPK8,omnipath
CD40LG,CD80,omnipath
IFNG,SLC26A3,omnipath
ADAMTS1,KDR,omnipath
GNAI2,CD247,omnipath
CD8B,CD86,omnipath
CD86,CD8B,omnipath
SFRP4,FZD4,omnipath
CCL15,CCR5,omnipath
HGF,PLA2G1B,omnipath
LYN,MAPK8,omnipath
JAK1,UGCG,omnipath
CXCL5,CCR1,omnipath
PDGFC,INSRR,omnipath
PDGFC,PIK3R1,omnipath
NTRK3,PRKCD,omnipath
PTPN6,IL13RA2,omnipath
PRSS1,PRSS2,omnipath
IL17F,CXCL10,omnipath
B2M,PIK3R1,omnipath
IL2RA,UGCG,omnipath
JAK2,CTTN,omnipath
PF4,CCR10,omnipath
IGF1R,MAPK1,omnipath
BTK,ZYX,omnipath
JAK1,MAPK11,omnipath
LHCGR,ARRB2,omnipath
IL23R,CXCL9,omnipath
HLA-A,KIR2DS5,omnipath
MMP1,TNF,omnipath
FGF2,S1PR1,omnipath
ESR1,PLD1,omnipath
SPP1,ITGA1,omnipath
JAK2,GZMA,omnipath
VEGFA,CDH5,omnipath
IL1R1,FADD,omnipath
IL4,SELP,omnipath
PDGFC,ERBB2,omnipath
F2,GNAI1,omnipath
HPX,HMOX1,omnipath
NR0B2,NR3C1,omnipath
PPP2R2B,YWHAQ,omnipath
ITGA8,BCAR1,omnipath
GNB1,FYN,omnipath
ANGPT1,MAPK1,omnipath
S1PR1,HCK,omnipath
LAMB4,ITGA5,omnipath
TNF,IL1A,omnipath
PARD3,IGSF5,omnipath
EPOR,TEC,omnipath
IL2RG,CRKL,omnipath
NTRK1,MAPK7,omnipath
FGF14,PLCG1,omnipath
GNAI2,PIK3CA,omnipath
LPAR1,CASP3,omnipath
CDK4,PHB2,omnipath
IL2,CHAT,omnipath
SRC,JAK1,omnipath
IFNG,ANPEP,omnipath
VEGFB,FLT4,omnipath
LAMC1,ITGA11,omnipath
LAMA1,ITGB6,omnipath
CXCL8,MTOR,omnipath
ADCY5,PRKX,omnipath
IGFBP3,MAPK3,omnipath
SOCS2,IL2RA,omnipath
FGF12,PLCG1,omnipath
FASLG,MAP2K4,omnipath
LAMC2,ITGB6,omnipath
VEGFC,PRKCE,omnipath
CCL11,CCR9,omnipath
GRK2,CCR3,omnipath
CXCL12,PLCG1,omnipath
COL11A2,ITGB5,omnipath
WNT4,CSNK1A1,omnipath
TNF,SMPD3,omnipath
PTPN13,CASP8,omnipath
FGF8,MET,omnipath
SRC,PRKCQ,omnipath
ADCY5,PRKACB,omnipath
CD28,CD3E,omnipath
GRK5,ADRB1,omnipath
THBS4,ITGB6,omnipath
ESR1,COL18A1,omnipath
LAMA4,ITGA10,omnipath
COL4A2,ITGB4,omnipath
IFNA13,DDAH2,omnipath
AFDN,CTNNB1,omnipath
LYN,KLRG1,omnipath
KLRG1,LYN,omnipath
OSM,MAPK1,omnipath
KIT,PIK3R5,omnipath
PTGS2,CCR7,omnipath
ERBB3,MAPK8,omnipath
CALML3,ADCY8,omnipath
FPR1,CR1,omnipath
FGF17,MET,omnipath
RELN,ITGB7,omnipath
TNFSF4,MAPK1,omnipath
CCL11,CXCR1,omnipath
CCL25,CCR2,omnipath
PDGFB,STAT3,omnipath
IFNA13,IFNGR1,omnipath
RELN,ITGA1,omnipath
VEGFC,EGFR,omnipath
FGFR2,PIK3R3,omnipath
EGFR,YES1,omnipath
COL6A2,ITGA2B,omnipath
IL2RB,MAP2K1,omnipath
EDN1,CDH1,omnipath
WNT4,FZD4,omnipath
TNF,MUC5AC,omnipath
IL2,RAF1,omnipath
PTPN6,IFNGR2,omnipath
ACTB,TAF1,omnipath
CXCL12,PIK3CG,omnipath
COL6A6,ITGB5,omnipath
CD8A,PRKCQ,omnipath
TGFB1,L1CAM,omnipath
WNT8B,FZD5,omnipath
EPHA2,BCAR1,omnipath
CALM1,CSNK1A1,omnipath
CALM3,CSNK1A1,omnipath
CALM2,CSNK1A1,omnipath
CX3CL1,CCR3,omnipath
FGF16,PLCG1,omnipath
CCL5,CXCR6,omnipath
SFRP1,FZD7,omnipath
JAK2,MAP3K1,omnipath
CCL3L3,XCR1,omnipath
CCL16,CCR7,omnipath
IL2,ALPK1,omnipath
GNAI2,PIK3CG,omnipath
IL23A,PIK3R1,omnipath
IFNA4,IFNGR2,omnipath
CCL19,CCR9,omnipath
GNAI3,MAPK1,omnipath
CD86,CD3E,omnipath
CLTC,WNT1,omnipath
WNT4,GNAS,omnipath
FGF4,PDGFRB,omnipath
HLA-A,KIR2DS3,omnipath
FLNA,CHUK,omnipath
COL1A2,SDC2,omnipath
CCL20,CXCR5,omnipath
CCL27,CXCR1,omnipath
VEGFD,PRKCA,omnipath
FCER1A,PTK2,omnipath
TNR,ITGA1,omnipath
DDR1,RPS6KA2,omnipath
TLR2,IKBKB,omnipath
CCL5,CXCR2,omnipath
CXCL16,CCR8,omnipath
FYN,ZYX,omnipath
PTGS2,CTSD,omnipath
EFNB1,MMP8,omnipath
PF4,CD163,omnipath
IFNAR1,JAK3,omnipath
CTNNB1,KCNIP4,omnipath
DLL3,DLL1,omnipath
PTPN6,IL21R,omnipath
LAMA1,ITGB5,omnipath
EGF,EPN1,omnipath
CXCL3,CCR5,omnipath
TNF,COL1A2,omnipath
FGFR4,ZYX,omnipath
IL2,RPS6KB1,omnipath
CD40,APC,omnipath
ERBB4,PLCG2,omnipath
EPHA5,CDK5,omnipath
TIMP1,MMP7,omnipath
TNFRSF1A,MAP4K4,omnipath
IFNA10,IFNGR1,omnipath
EPHA5,FYN,omnipath
CXCL12,GNAI2,omnipath
CDH1,CCND1,omnipath
BDNF,CDH2,omnipath
FGF17,PIK3R1,omnipath
LAMC1,ITGA8,omnipath
SFRP5,FZD4,omnipath
CALR,BDKRB2,omnipath
GNAI2,KRAS,omnipath
PIK3R1,PRKCD,omnipath
HBEGF,PIK3R3,omnipath
CD8B,PRF1,omnipath
FGFR2,PIK3CA,omnipath
IGFBP7,PTGS1,omnipath
CHRM1,PLCG1,omnipath
PDGFRB,BLK,omnipath
ZYX,SRC,omnipath
FZD1,GNAQ,omnipath
FCER1A,ITK,omnipath
IL5,PTAFR,omnipath
KDR,MAP3K13,omnipath
TP53,NFE2L2,omnipath
EGF,CTNND1,omnipath
IL2,C3,omnipath
GNA13,CYTH4,omnipath
PTPN13,HCK,omnipath
TGFB1,ITK,omnipath
EPOR,JAK1,omnipath
JAK1,EPOR,omnipath
ERBB4,PIK3R1,omnipath
HLA-F,KIR2DL4,omnipath
ADAM10,NOTCH4,omnipath
IL4,PTPN1,omnipath
GNB3,PIK3CG,omnipath
DAND5,SCN5A,omnipath
CSF2,CD1C,omnipath
CCL8,XCR1,omnipath
TGFA,PDGFRA,omnipath
IRS4,PIK3CD,omnipath
COL3A1,ITGA6,omnipath
TRAF2,NRK,omnipath
CCL5,XCR1,omnipath
TGFB1,MTOR,omnipath
MMP3,CTNNB1,omnipath
IL1A,PLAU,omnipath
PLAU,FN1,omnipath
ITGB4,CRKL,omnipath
EPHA3,CDK5,omnipath
SLPI,TNF,omnipath
IL5,PIK3CA,omnipath
JUP,PIK3CA,omnipath
GNAI3,PTK6,omnipath
ITGB6,BCAR1,omnipath
EGF,PIK3CB,omnipath
HRAS,TRPV1,omnipath
HLA-A,KIR2DL5A,omnipath
CD40,SETDB2,omnipath
S1PR1,LCK,omnipath
CXCL5,CCR6,omnipath
IL13,NOS2,omnipath
KRT5,ICAM1,omnipath
CCN1,IL17A,omnipath
TNFRSF1A,MAP2K7,omnipath
HLA-DRB1,CD86,omnipath
CD86,HLA-DRB1,omnipath
NRG1,PTK2,omnipath
BTK,PRKACA,omnipath
TGFBR2,XPO1,omnipath
PTPN11,NRG1,omnipath
LAMA3,ITGA2B,omnipath
CCL21,CCR6,omnipath
FURIN,MMP2,omnipath
MET,PIK3CD,omnipath
CXCL10,CCR6,omnipath
COL11A2,ITGA8,omnipath
LAMC1,ITGA4,omnipath
IL23R,JAK1,omnipath
CCL23,CCR9,omnipath
GNAI2,HLA-DRB1,omnipath
CSF2,TLR2,omnipath
GRK5,CCR4,omnipath
BMP2,MMP9,omnipath
IGF2,GSK3B,omnipath
COL6A3,ITGB4,omnipath
CSF2,CPE,omnipath
IL13,PLA2G4A,omnipath
COL5A2,ITGA2B,omnipath
KITLG,SOS1,omnipath
HLA-E,KIR2DL4,omnipath
IL1B,LDLR,omnipath
CCL23,CCR3,omnipath
BMPR1A,PRKACB,omnipath
EFNB1,FGR,omnipath
EFNB2,PIK3CA,omnipath
LCK,EGFR,omnipath
GH1,SLC12A1,omnipath
ITGAV,SYK,omnipath
TNF,CD59,omnipath
ITGA6,PTK2,omnipath
SOCS2,IL13RA2,omnipath
CRKL,ABL2,omnipath
VCAM1,CYBB,omnipath
NRG1,MAP2K1,omnipath
HRAS,PIM1,omnipath
INSR,AKT2,omnipath
CRP,ICAM1,omnipath
GNB1,FGR,omnipath
VTN,FPR1,omnipath
ADIPOQ,FAS,omnipath
TGFA,FGFR1,omnipath
EDNRA,ADCY4,omnipath
GNA13,CYTH1,omnipath
CD63,LTK,omnipath
BTK,MAPK8,omnipath
KLK6,CDH1,omnipath
TNF,MAP3K7,omnipath
BMP5,MAPK1,omnipath
IL6,SGK1,omnipath
COL1A2,ITGA7,omnipath
VEGFA,NOS3,omnipath
LAMA1,ITGA11,omnipath
THBS2,SDC3,omnipath
SPP1,ITGA6,omnipath
NTRK3,KRAS,omnipath
PTGS2,PRKAB1,omnipath
ITGA3,EGFR,omnipath
TGM2,PLCB2,omnipath
CCND1,KLK3,omnipath
GNAI3,RAPGEF4,omnipath
CCR1,GNAI3,omnipath
ENPP2,PLAU,omnipath
VTN,ILK,omnipath
IL3,PIM1,omnipath
ADCY1,PRKACB,omnipath
CTNNB1,GJA1,omnipath
IL12B,JAK2,omnipath
CXCL12,RAP2B,omnipath
IL2,PRKCE,omnipath
CSF3,MAPK3,omnipath
FGF20,PIK3R1,omnipath
ADCY7,PRKX,omnipath
FYN,SDC2,omnipath
CRP,CD40,omnipath
FYN,EPHA2,omnipath
CCL8,CXCR1,omnipath
TNR,ITGA5,omnipath
TP53,THBS1,omnipath
EPHA2,PLCG1,omnipath
CD2,PRKAR2A,omnipath
COL4A1,ITGA7,omnipath
COL6A1,ITGA5,omnipath
IL4,MS4A2,omnipath
CD79A,RPS6KB1,omnipath
CXCL12,CXCR2,omnipath
GH1,STAT3,omnipath
LRP8,CRKL,omnipath
IL2RA,TYK2,omnipath
COL11A1,ITGA5,omnipath
ACTN1,CRKL,omnipath
LYN,EPHA1,omnipath
CXCL1,XCR1,omnipath
CRLF2,TYK2,omnipath
FYN,CTTN,omnipath
CD151,PIK3CA,omnipath
FN1,PRKAR1B,omnipath
LIF,PLA2G4A,omnipath
FGF9,PLCG1,omnipath
GDNF,MAPK14,omnipath
HLA-A,CSK,omnipath
TNF,PLA2G4A,omnipath
WNT5A,GNB1,omnipath
VWF,ITGB6,omnipath
NECTIN3,PTPRM,omnipath
SYT1,FASLG,omnipath
EGF,PDGFRB,omnipath
PRL,CTNNB1,omnipath
TP53,CLCA2,omnipath
FPR1,PLCB1,omnipath
PDGFD,SOS1,omnipath
XCL2,CCR9,omnipath
ITGAV,PIK3CA,omnipath
CCL4,CXCR3,omnipath
VTN,ITGA10,omnipath
CD86,IL2RA,omnipath
INS,TNF,omnipath
FST,TGFB1,omnipath
CD4,MAP4K1,omnipath
GNB1,MAP3K7,omnipath
CCL28,CCR9,omnipath
GNAI3,CD247,omnipath
SDC2,FGFR2,omnipath
NGF,SMPD2,omnipath
CTNNB1,HDAC9,omnipath
ABCA1,LDLR,omnipath
EDN1,MMP1,omnipath
B2M,CD86,omnipath
COL5A1,ITGA7,omnipath
LAMC1,ITGB7,omnipath
CCL18,CCR2,omnipath
ICOS,PIK3CB,omnipath
FN1,ICAM1,omnipath
LGALS1,COL1A2,omnipath
SERPINE2,PRSS8,omnipath
CXCL8,EGFR,omnipath
CCL22,CXCR1,omnipath
IGF1,PRKAB1,omnipath
EFNB2,NRAS,omnipath
CD81,EZR,omnipath
IL2RB,TNFRSF4,omnipath
FGFR2,PIK3R1,omnipath
COL1A1,BIRC5,omnipath
FGF14,PDGFRB,omnipath
AGT,PLCG1,omnipath
BTK,CDK9,omnipath
CCL4L2,CXCR5,omnipath
FCGR2B,CSK,omnipath
UNC5B,FYN,omnipath
PF4,GNAI2,omnipath
GNAI1,BCAR1,omnipath
VEGFA,VCAM1,omnipath
IL4,CASP3,omnipath
RPL11,NCL,omnipath
WNT2B,FZD9,omnipath
GDF6,AMHR2,omnipath
TDGF1,YES1,omnipath
TRAF2,MAP2K3,omnipath
S100B,TNF,omnipath
IL2,MAPK11,omnipath
JAK2,CAMK2A,omnipath
CLU,TGFB1,omnipath
FGF4,PLCG1,omnipath
CXCL9,CXCR5,omnipath
GRK2,GPR182,omnipath
IL2RB,PRF1,omnipath
GRK2,CXCR3,omnipath
WNT3,FZD6,omnipath
HCST,PIK3CG,omnipath
IGF1R,PIK3CD,omnipath
TYMP,HPGDS,omnipath
EDN1,MAPK8,omnipath
PDGFB,FGFR2,omnipath
EGF,CYTH2,omnipath
CD14,SFTPA1,omnipath
IL12RB1,STAT6,omnipath
IL13,PTGS2,omnipath
ELANE,CHUK,omnipath
ZYX,CRKL,omnipath
LAMA2,ITGA2B,omnipath
COL5A3,ITGA5,omnipath
TNFRSF1A,HDAC3,omnipath
FGF6,PLCG1,omnipath
FBLN1,MAPK3,omnipath
ITGB3,CRKL,omnipath
CCL26,CCR7,omnipath
FGF16,IGF1R,omnipath
HGF,ODC1,omnipath
SMO,NCOA2,omnipath
PDGFRA,PIK3CB,omnipath
SERPINC1,NOS2,omnipath
THBS3,ITGA8,omnipath
IBSP,ITGB8,omnipath
MMP2,CDH2,omnipath
CHRM1,GNA15,omnipath
GNAI2,FRK,omnipath
FN1,MAPK3,omnipath
PTPN6,OSMR,omnipath
IL12RB1,CCR5,omnipath
SFRP5,FZD9,omnipath
TLR3,IDO1,omnipath
TNC,EDNRA,omnipath
CD40LG,VCAM1,omnipath
PIK3CA,MAPK7,omnipath
ITGA7,BCAR1,omnipath
WNT11,YES1,omnipath
ITGB2,CRKL,omnipath
TNFSF12,BIRC2,omnipath
HLA-DRA,CBL,omnipath
PLG,TGFB1,omnipath
PTPN11,MAP2K2,omnipath
CRKL,PIK3CD,omnipath
PF4,CCR3,omnipath
CCL3,CXCR2,omnipath
BDNF,PIK3R1,omnipath
B2M,PRKCQ,omnipath
TNFRSF25,MAP3K14,omnipath
EFNB1,SYNJ1,omnipath
LAMB2,ITGA8,omnipath
COL2A1,ITGA8,omnipath
GNAI3,NOS3,omnipath
AGTR2,SOS1,omnipath
INS,SGK1,omnipath
IFNA7,IFNGR2,omnipath
VCAM1,SRC,omnipath
GNA11,CFB,omnipath
ADIPOQ,STAT3,omnipath
CX3CL1,CXCR1,omnipath
HLA-G,KIR2DL1,omnipath
SOCS2,IFNGR1,omnipath
TNF,F3,omnipath
F3,TNF,omnipath
SELL,CXCR4,omnipath
CXCR4,SELL,omnipath
COL1A1,ITGB7,omnipath
IBSP,ITGA1,omnipath
NPHS1,PIK3R3,omnipath
TNFSF12,ICAM1,omnipath
CXCL10,MAP2K6,omnipath
CBL,IFNGR2,omnipath
TNFRSF1A,MAP3K1,omnipath
PIK3R1,MAP2K2,omnipath
TGFB1,F2RL1,omnipath
GNAI1,ADCY4,omnipath
IL4,CCR3,omnipath
MMP7,FAS,omnipath
GZMH,GZMB,omnipath
